date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-45,261,0,4,1,0,60,0,1,419,157,250,615,315,44,13,77,7,22,26,1319,1345,7,6,7,1,0.142857143
-34,240,0,2,0,0,120,0,0,131,1,143,94,42,2,11,0,0,4,17,2,2,7,3,4,0,0.714285714
-64,240,0,1,0,1,120,1,0,49,1,117,18,43,18,16,0,0,1,70,264,264,3,2,1,0,0.666666667
-25,269,0,2,0,0,60,0,1,1,12,55,90,28,16,11,0,7,1,46,167,213,5,3,1,1,0.8
-46,269,1,2,0,1,90,0,1,144,370,206,716,179,31,10,33,1,4,1,1657,1658,12,5,7,1,0.083333333
-32,269,1,1,0,0,90,0,1,372,3392,684,1069,449,60,69,32,30,1,378,5848,6226,12,5,7,1,0
-23,240,0,2,0,0,120,0,0,206,178,172,615,119,53,15,59,7,8,15,802,817,9,4,5,1,0.666666667
-24,234,0,1,1,0,60,0,1,643,27,254,64,43,11,62,0,0,3,158,949,1107,10,6,4,0,0.6
-67,269,1,1,0,0,60,0,1,114,152,188,344,80,43,8,0,7,1,21,910,931,8,3,4,1,0.75
-16,269,1,2,0,0,90,1,1,639,1149,329,198,87,145,30,217,7,53,144,2660,2804,4,4,7,1,0
-53,269,1,2,0,0,120,0,1,85,177,128,595,156,24,5,5,8,1,6,1172,1178,12,5,7,1,0
-101,241,0,1,0,0,30,1,1,20,145,83,93,8,24,14,128,7,2,7,368,375,8,3,5,1,0.125
-58,240,1,2,0,0,60,0,0,76,103,112,615,37,18,26,1,7,15,59,324,383,4,2,2,1,0.5
-25,240,0,1,1,0,60,0,1,10483,1,2311,119,129,51,32,0,0,16,296,12848,13144,11,6,5,0,0.454545455
-89,240,0,1,0,0,60,0,1,231,1,126,99,14,10,5,0,0,1,8,477,485,11,6,5,0,0.636363636
-35,269,1,2,0,0,60,0,1,233,955,400,0,161,21,86,0,0,5,262,1597,1859,5,5,0,0,0.6
-57,262,0,2,0,0,60,1,1,34,1275,174,255,20,19,1,0,9,1,35,1753,1788,5,5,5,0,0.2
-16,240,1,3,1,0,60,0,1,358,89,359,615,600,121,70,77,7,5,107,1601,1708,14,6,7,1,0.5
-22,240,0,1,1,0,60,0,1,2794,2,416,74,106,71,37,0,0,3,159,3344,3503,10,5,5,0,0.5
-88,262,1,1,0,0,60,0,1,210,187,272,615,194,36,34,4,7,13,9,965,974,7,6,7,1,0.285714286
-22,241,0,2,1,0,60,0,1,3,104,211,910,77,29,4,0,7,1,2,1337,1339,9,4,4,1,0.666666667
-82,240,0,1,0,3,120,1,0,12,1,5,80,34,1,4,0,0,3,51,18,18,3,1,2,0,0.333333333
-72,261,0,2,0,0,30,0,1,19,167,84,77,23,22,14,128,7,5,3,389,392,9,3,6,1,0
-53,268,0,1,1,0,60,0,0,65,43,54,1343,42,2,39,31,33,6,23,195,218,1,1,7,1,0
-29,262,0,2,1,0,120,0,1,9,317,136,2,61,69,1,0,11,3,73,525,598,5,5,5,0,0.6
-58,269,1,0,0,0,30,0,0,152,147,58,177,2,4,14,128,7,2,147,388,388,9,3,6,1,0.111111111
-162,262,0,2,0,0,90,0,1,3272,409,1555,615,686,202,102,1,7,1,1175,5213,6388,7,6,7,1,0
-46,240,1,3,0,0,120,0,1,234,351,276,615,299,86,76,133,7,7,33,1450,1483,14,6,7,1,0.5
-27,261,0,1,1,0,30,0,0,3,36,24,1,10,3,14,128,7,1,17,77,77,2,2,5,1,0
-23,261,1,1,1,1,60,0,0,29,54,67,615,20,16,7,2,7,18,13,190,203,3,3,7,1,0
-77,240,0,2,0,1,180,0,1,851,1,432,103,41,18,11,0,0,5,39,1463,1463,11,6,5,0,0.545454545
-65,240,0,1,0,0,120,0,0,275,2,187,137,104,169,35,0,0,9,122,919,919,10,6,4,0,0.7
-28,268,1,2,1,0,120,0,0,729,457,646,265,226,19,25,50,13,8,536,1928,2464,2,2,7,1,0
-45,262,0,2,1,0,60,0,1,3,598,102,235,19,18,1,0,11,2,65,986,986,5,5,5,0,0
-53,241,1,3,0,0,60,0,1,104,797,234,138,17,20,66,55,7,53,48,1390,1438,4,4,7,1,0
-43,268,1,2,0,0,120,0,1,233,1520,230,540,211,18,6,8,3,21,8,2770,2778,12,5,7,1,0.25
-79,269,0,1,1,0,30,0,0,153,61,57,12,17,70,14,128,7,2,77,295,372,3,2,1,1,0.333333333
-65,268,1,1,0,0,60,0,1,362,1326,227,554,249,21,19,22,9,5,63,2748,2811,12,5,7,1,0
-172,234,0,1,0,0,60,0,0,1,2,33,30,17,25,3,0,0,11,2,111,111,4,2,2,0,1
-81,269,1,3,0,0,60,0,1,370,975,333,163,8,19,9,212,7,53,184,1911,2095,4,4,7,1,0
-81,241,0,1,0,2,150,0,0,3,19,19,615,24,15,6,6,7,2,68,13,81,2,2,7,1,0.5
-102,261,0,1,1,0,60,1,1,99,522,199,106,12,21,14,128,7,1,46,913,959,7,3,4,1,0
-60,262,1,1,0,0,60,0,0,6,339,69,170,104,138,4,0,11,6,9,827,836,5,5,5,0,0.2
-94,234,0,3,0,0,120,0,1,21,3,89,128,20,13,8,0,0,4,31,251,282,10,5,5,0,0.7
-149,269,1,1,0,0,60,0,1,217,1554,482,650,289,27,43,23,22,1,51,3344,3395,12,5,7,1,0
-24,240,1,2,0,0,60,0,1,770,2328,587,701,412,45,41,112,29,3,282,4778,5060,12,5,7,1,0
-34,240,0,3,1,0,90,0,1,1717,4859,2357,1332,1108,80,123,99,89,3,813,11068,11881,12,5,7,1,0
-38,261,0,1,1,0,30,1,0,2553,457,437,116,101,77,14,128,7,7,123,3625,3748,7,2,5,1,0.142857143
-32,261,0,1,1,0,30,0,1,282,225,277,156,29,19,14,128,7,6,8,986,994,9,3,6,1,0
-54,261,1,1,0,0,60,1,0,15,87,38,615,10,12,2,2,7,2,21,146,167,2,2,7,1,0.5
-59,268,1,1,0,1,60,0,0,66,347,77,244,105,8,4,2,29,1,14,839,853,5,3,2,1,0.4
-82,269,1,2,1,0,60,0,1,177,463,182,0,60,14,16,0,0,1,55,857,912,5,5,0,0,0.6
-59,240,1,1,1,0,60,0,0,269,238,146,190,137,9,13,9,12,2,38,998,1036,2,2,7,1,0.5
-25,269,1,2,0,0,90,0,1,11,163,72,2,21,14,3,2,7,53,4,285,289,3,3,7,1,0
-31,269,1,3,1,0,60,0,1,47,47,193,691,51,142,5,0,7,1,113,1063,1176,9,4,4,1,0.444444444
-65,268,0,1,0,0,60,0,1,750,12,476,74,17,10,14,0,0,4,52,1303,1355,9,5,4,0,0.666666667
-15,240,1,2,0,0,60,1,0,224,134,226,615,167,45,73,21,7,4,151,764,915,8,4,4,1,0.625
-47,234,0,1,1,0,60,0,1,84,6,122,60,55,31,50,0,0,1,173,408,408,9,5,4,0,0.444444444
-169,261,1,2,0,0,120,0,1,685,172,712,615,498,101,46,74,7,5,109,2244,2353,7,6,7,1,0
-66,241,1,2,1,0,180,0,0,25,19,38,123,10,4,1,0,7,1,43,177,220,1,3,1,1,1
-24,241,1,2,0,0,60,0,1,311,2900,952,1075,703,48,71,16,9,1,392,5726,6118,12,5,7,1,0
-23,269,1,2,0,0,60,0,1,223,1514,372,1086,316,21,25,15,17,2,85,3537,3622,12,5,7,1,0
-31,261,0,2,1,0,30,0,0,19,24,12,77,4,4,14,128,7,3,42,21,63,8,3,5,1,0
2,241,1,0,0,1,90,0,0,29,308,177,19,76,23,6,5,6,1,58,639,639,3,3,1,1,1
-58,262,1,2,1,1,120,0,1,3,441,83,143,8,15,2,0,3,1,16,683,699,5,5,5,0,0.2
-114,269,1,1,1,0,60,0,1,1022,1223,746,616,238,26,14,74,21,1,60,3972,4032,12,5,7,1,0
-65,241,1,2,0,0,60,0,0,345,157,144,862,124,209,6,5,3,1,264,1609,1873,12,5,7,1,0.333333333
-79,240,0,2,0,1,180,0,0,77,4,67,72,11,15,2,0,0,3,9,237,246,10,6,4,0,0.6
-57,240,0,2,0,0,90,0,1,4883,2,427,30,63,23,25,0,0,3,57,5399,5456,6,4,2,0,0.5
-38,261,1,1,0,0,30,1,0,30,111,78,89,39,29,14,128,7,5,2,374,376,9,3,6,1,0.444444444
-58,240,0,1,0,0,60,0,1,713,2,197,78,18,10,2,0,0,1,29,990,1019,10,5,5,0,0.5
-128,269,0,2,0,0,30,0,0,7,157,16,24,11,9,4,0,7,1,13,58,71,2,1,1,1,1
-26,241,1,1,0,0,30,0,1,1183,829,577,177,9,13,246,463,7,53,419,3098,3517,4,4,7,1,0
-41,241,0,2,0,0,60,0,1,81,418,141,92,12,51,22,27,7,53,91,755,846,3,3,7,1,0
-9,269,1,3,0,0,60,0,1,156,696,226,827,212,59,17,16,5,3,306,1928,2234,12,5,7,1,0
-79,269,1,2,0,0,60,0,1,219,2264,272,483,219,26,40,26,13,1,16,3577,3593,12,5,7,1,0
-107,268,1,1,0,0,120,0,0,52,66,131,105,106,13,7,22,6,2,136,350,486,4,4,7,1,0.25
-11,268,0,1,0,2,60,0,1,255,11,143,94,77,58,35,0,0,1,10,664,674,11,6,5,0,0.545454545
-61,269,0,1,0,0,60,0,1,39,7,116,727,96,21,3,0,7,1,32,979,1011,9,4,4,1,0.444444444
-27,240,1,3,0,1,150,0,1,131,192,279,615,202,58,44,96,7,4,42,977,1019,13,6,6,1,0.461538462
-115,268,0,1,1,1,60,1,1,2233,65,394,56,51,40,22,0,0,1,760,2101,2861,11,6,5,0,0.363636364
-153,262,0,1,0,0,60,0,1,154,1691,316,113,57,39,2,0,9,8,47,2380,2427,5,5,5,0,0
-25,240,1,2,0,0,60,0,1,2191,2021,780,1132,426,46,55,78,22,1,1005,5841,6846,12,5,7,1,0
-82,240,1,2,0,0,60,0,0,317,546,244,187,139,25,27,62,3,1,164,1401,1565,4,3,1,1,0
-24,262,1,3,0,0,90,0,1,727,131,391,615,322,63,39,4,7,1,103,1630,1733,7,6,7,1,0
-25,241,1,1,1,0,30,0,0,137,105,44,159,7,79,14,128,7,1,24,211,235,2,2,6,1,0.5
-79,241,1,2,0,0,30,0,0,466,394,299,106,11,4,63,80,7,53,465,958,1423,3,3,7,1,0
-22,240,1,1,0,0,120,0,1,522,1732,483,1620,393,47,46,28,49,5,62,4937,4999,12,5,7,1,0
-51,269,0,2,0,0,60,0,1,596,2428,872,2085,470,58,49,36,22,1,144,6531,6675,12,5,7,1,0.083333333
-81,240,1,3,0,1,90,0,1,104,71,232,615,472,104,8,61,7,1,67,1012,1079,13,5,7,1,0.538461538
-29,268,0,1,1,0,60,0,0,147,47,154,147,41,14,11,0,0,7,78,490,568,11,6,5,0,0.454545455
-30,268,1,2,0,0,60,0,0,15,31,32,1056,23,6,2,24,13,2,4,106,110,4,4,7,1,0
-95,268,0,3,1,0,60,0,1,2438,22,483,93,28,22,27,0,0,1,88,3025,3113,11,6,5,0,0.818181818
-45,241,0,1,0,0,30,0,1,40,176,119,29,33,15,14,128,7,3,69,346,415,9,3,6,1,0.111111111
-51,269,0,3,0,0,30,1,1,52,121,121,336,91,67,6,0,7,1,32,764,796,9,4,4,1,0.444444444
-74,240,0,1,0,0,60,0,0,2078,1,1317,99,34,21,11,0,0,9,485,3077,3562,5,3,2,0,0.4
-101,261,1,2,0,0,60,0,1,40,245,120,615,59,28,2,34,7,4,3,538,541,7,6,7,1,0
-29,234,0,2,0,0,60,0,1,426,72,217,69,62,72,72,0,0,1,43,947,990,11,6,5,0,0.454545455
-18,240,0,2,1,0,60,0,1,1415,1,559,267,73,42,30,0,0,7,208,2188,2396,11,6,5,0,0.454545455
-71,268,1,2,0,0,60,0,1,381,1453,1125,740,324,22,50,3,10,5,22,4088,4110,12,5,7,1,0
-174,268,0,2,1,0,60,0,1,244,4,36,59,33,15,23,0,0,1,108,416,416,8,5,3,0,0.625
-51,241,1,2,0,0,120,0,1,153,1665,318,572,280,59,46,79,30,1,3,3229,3232,12,5,7,1,0.083333333
-74,241,0,1,0,0,30,0,1,16,251,160,97,9,126,14,128,7,1,2,660,660,8,3,5,1,0
-34,240,0,1,1,0,60,0,1,981,112,717,615,1073,193,128,193,7,31,549,3048,3597,14,6,7,1,0.5
-95,269,0,2,0,0,240,0,1,337,14,305,766,157,150,20,0,7,1,402,1347,1749,9,4,4,1,0.444444444
-86,261,0,1,0,0,30,0,1,245,278,136,116,14,18,14,128,7,1,32,776,808,9,3,6,1,0.111111111
-29,262,0,1,0,0,70,0,1,1922,136,673,615,351,109,60,4,7,12,179,3173,3352,7,6,7,1,0
-28,268,1,2,1,0,60,0,0,61,84,98,5,64,6,7,1,1,4,2,331,333,2,2,7,1,0
-10,269,1,2,0,0,60,0,0,47,231,39,10,64,8,2,6,6,1,110,412,412,2,2,1,1,1
-25,262,1,3,1,0,60,0,1,234,50,285,615,93,128,11,1,7,13,121,705,826,7,6,7,1,0
-32,269,1,1,0,0,30,0,0,41,188,98,57,33,64,14,128,7,10,1,480,481,5,2,3,1,0.2
-50,240,1,1,0,0,60,0,0,24,62,34,875,41,5,1,21,15,6,13,155,168,1,1,7,1,0
-80,269,1,3,1,0,60,0,0,8,36,40,4,5,11,1,154,7,53,4,92,96,1,1,7,1,0
-22,241,1,3,0,0,60,0,1,103,1305,286,532,176,30,30,21,6,2,113,2531,2531,12,5,7,1,0.083333333
-64,268,0,2,1,0,60,0,1,208,1322,483,0,179,14,111,0,0,1,374,2333,2333,5,5,0,0,0.4
-65,262,1,2,0,0,120,0,1,90,333,205,91,49,43,6,0,3,2,53,777,830,5,5,5,0,0
-79,261,1,2,0,0,60,0,1,94,530,323,615,294,111,13,83,7,12,73,1432,1505,7,6,7,1,0
-123,261,0,1,0,0,30,0,0,1,97,93,97,24,42,14,128,7,4,13,341,354,9,3,6,1,0.111111111
-67,268,0,1,0,0,60,0,1,186,22,92,77,34,8,9,0,0,10,11,417,428,10,5,5,0,0.7
-22,269,1,2,0,0,60,0,1,285,1117,235,79,45,22,6,205,7,53,54,1945,1999,4,4,7,1,0
-15,268,0,2,0,0,120,0,0,454,1,140,29,22,8,20,0,0,1,23,679,679,4,2,2,0,0.75
-28,241,1,2,0,0,60,0,1,51,75,67,567,75,14,56,7,12,5,100,855,855,11,4,7,1,0
-60,262,1,2,0,0,60,0,1,22,116,31,615,16,9,1,10,7,1,7,196,203,7,6,7,1,0
-100,241,1,2,1,0,60,0,1,185,2396,482,752,360,75,30,43,34,1,112,4289,4401,12,5,7,1,0
-63,269,1,2,0,0,30,1,1,817,1249,422,144,10,11,62,82,7,53,98,2701,2799,4,4,7,1,0
-4,241,0,1,0,0,30,0,0,6,6,2,62,1,1,14,128,7,2,25,10,10,8,3,5,1,0
-51,240,0,2,0,0,60,1,1,310,36,292,615,162,42,52,48,7,22,71,881,952,14,6,7,1,0.5
-102,261,1,3,1,0,60,0,1,146,122,133,615,167,30,18,79,7,21,5,736,741,7,6,7,1,0
-136,269,1,1,1,0,60,0,1,1370,2276,680,1097,426,104,69,119,21,1,106,6113,6219,12,5,7,1,0
-71,240,1,1,0,1,120,0,1,605,2834,2288,1061,1273,158,276,83,54,8,272,8510,8782,12,5,7,1,0.25
-1,241,0,4,0,0,60,0,1,351,877,398,201,78,19,56,231,7,53,179,2034,2213,4,4,7,1,0.25
-86,240,1,1,0,0,60,0,0,62,119,57,615,66,36,16,9,7,21,40,356,396,8,3,5,1,0.625
-26,261,0,1,1,0,30,0,1,17,263,152,81,54,59,14,128,7,1,10,617,627,7,3,4,1,0
-42,261,1,2,0,0,60,0,1,58,124,89,615,98,38,6,26,7,1,72,445,445,7,6,7,1,0.285714286
-129,269,1,2,0,0,90,0,1,167,1017,320,603,242,82,32,13,3,6,20,2472,2492,12,5,7,1,0.166666667
-225,240,0,1,0,1,60,1,0,1430,161,5548,615,1198,147,2134,128,7,7,1375,9606,10981,11,5,6,1,0.545454545
-130,268,1,3,0,0,60,0,1,275,402,271,161,6,3,52,93,7,53,60,1208,1268,4,4,7,1,0
-160,240,0,2,1,0,60,1,1,160,93,251,615,221,69,41,85,7,2,77,925,1002,14,6,7,1,0.5
-23,269,1,1,0,0,120,1,1,254,1508,212,696,228,30,27,17,15,3,97,2919,3016,12,5,7,1,0
-99,268,1,1,1,0,60,0,1,354,1063,475,662,259,91,30,92,10,1,320,2771,3091,12,5,7,1,0
-185,241,1,2,0,0,60,0,1,661,498,646,865,142,43,6,0,7,1,415,2452,2867,6,1,4,1,0.833333333
-127,261,0,2,0,0,120,0,1,273,230,811,615,553,127,112,130,7,456,99,2191,2290,7,6,7,1,0
-81,261,0,2,0,0,60,1,1,73,292,300,615,217,41,27,113,7,7,105,1128,1128,7,6,7,1,0
-65,268,1,1,0,0,60,0,1,544,1398,274,706,185,17,16,38,21,1,102,3174,3276,12,5,7,1,0.166666667
-95,262,0,2,0,0,180,0,0,222,261,127,119,34,31,6,0,7,1,136,709,845,5,5,5,0,0
-115,269,1,3,0,0,120,0,1,97,1195,347,882,382,24,18,10,3,73,60,2916,2976,12,5,7,1,0
-18,269,0,3,0,0,120,0,1,76,179,68,0,59,7,13,0,0,4,7,395,402,5,5,0,0,0.8
-121,268,0,2,0,0,60,1,0,1,1,1,43,15,10,4,0,0,1,159,1,1,7,4,3,0,0.571428571
-101,240,0,2,1,0,60,0,1,223,1,30,51,6,4,1,0,0,1,197,316,316,7,3,4,0,0.857142857
-50,241,1,2,0,0,120,0,1,78,892,376,690,178,24,13,5,6,4,10,2260,2270,12,5,7,1,0
-74,269,1,3,0,0,30,0,1,36,190,76,86,53,29,13,105,7,53,4,591,595,4,4,7,1,0
-24,234,0,3,0,0,60,0,1,1007,100,450,103,197,111,51,0,0,14,103,1932,2035,10,6,4,0,0.6
-100,241,1,1,0,0,30,0,0,481,72,48,21,1,7,14,128,7,2,19,130,149,3,2,1,1,0
-22,241,1,2,1,1,60,0,1,299,693,186,112,16,36,38,297,7,53,123,1558,1681,4,4,7,1,0.5
-74,261,0,1,0,0,30,0,1,22,203,82,98,7,8,14,128,7,2,1,422,422,9,3,6,1,0
-36,234,0,2,0,0,120,0,1,277,12,89,82,3,3,2,0,0,1,4,464,468,11,6,5,0,0.454545455
-8,269,1,3,0,1,30,0,1,91,377,100,94,25,13,18,84,7,53,40,767,807,4,4,7,1,0
-73,261,0,1,0,1,120,0,0,59,6,40,615,42,12,1,1,7,3,44,123,167,5,4,7,1,0
-19,268,1,2,0,0,90,0,1,185,758,370,510,297,131,14,11,9,1,19,2274,2293,12,5,7,1,0
-82,241,1,2,0,0,60,0,1,36,38,152,948,133,68,6,0,7,1,10,1373,1383,9,4,4,1,0.444444444
-80,268,1,3,1,0,60,0,1,378,2932,724,829,534,51,52,75,29,1,135,5535,5670,12,5,7,1,0.083333333
-123,240,1,3,1,1,120,0,0,478,944,3,491,176,32,15,19,7,1,162,3,3,12,5,7,1,0.083333333
-58,269,0,2,0,0,30,0,1,313,158,51,67,14,4,14,128,7,1,1,606,607,8,3,5,1,0
-156,268,1,1,0,0,60,0,0,422,1727,449,885,409,54,58,54,35,1,196,3961,4157,12,5,7,1,0.083333333
-14,269,1,1,0,0,90,0,0,205,1073,292,142,12,14,35,185,7,53,12,1949,1961,3,3,7,1,0.666666667
-142,269,1,2,0,0,150,0,0,99,290,129,35,104,16,3,10,3,1,57,631,688,4,4,7,1,0
-134,269,1,2,0,0,180,0,1,235,603,382,158,49,9,38,197,7,53,41,1632,1673,4,4,7,1,0
-8,241,0,2,1,1,120,1,0,180,4,6,615,276,41,2,67,7,10,4,13,13,2,2,7,1,0
-110,261,0,2,0,0,60,0,1,209,81,255,615,384,93,29,70,7,1,184,985,1169,7,6,7,1,0
-74,261,0,1,0,0,30,0,0,2,22,59,104,14,10,14,128,7,4,33,182,215,9,3,6,1,0.111111111
-5,268,1,1,1,0,120,1,0,280,1592,495,681,299,49,31,74,26,1,15,3555,3570,12,5,7,1,0.416666667
-116,268,1,1,0,0,30,0,0,16,235,82,145,12,2,5,339,7,53,2,503,503,1,1,7,1,0
-41,269,1,1,0,0,60,0,1,54,509,279,1051,160,24,11,14,3,1,37,2082,2119,12,5,7,1,0
-102,261,0,2,0,0,60,0,1,84,160,329,615,240,96,51,37,7,1,67,1005,1072,6,5,7,1,0
-52,234,1,1,1,0,60,0,1,204,41,212,72,99,58,57,0,0,2,22,723,745,11,6,5,0,0.454545455
-191,268,1,3,1,0,180,0,0,2,3,11,112,4,1,2,0,0,8,22,1,23,4,4,5,0,1
-53,262,1,1,0,0,60,0,0,198,9,11,615,2,1,8,1,7,25,26,23,23,1,1,7,1,1
-30,268,0,2,0,0,90,0,1,84,27,108,71,30,20,31,0,0,10,54,317,371,10,5,5,0,0.5
-29,269,0,1,1,0,60,0,1,3399,1178,2052,13032,490,202,28,0,7,1,502,19889,20391,9,4,4,1,0.555555556
-114,269,1,1,0,0,60,0,1,268,314,268,252,226,35,3,0,7,1,54,1313,1367,9,4,4,1,0.444444444
-2,269,0,2,1,0,30,0,0,75,174,53,57,9,6,14,128,7,2,10,376,376,7,3,4,1,0.142857143
-30,262,0,2,0,0,60,0,1,8,615,73,227,10,17,2,0,8,1,40,920,960,5,5,5,0,0.4
-94,234,0,1,0,0,120,0,0,721,35,374,135,58,54,22,0,0,1,85,1315,1400,9,4,5,0,0.777777778
-156,261,1,2,0,0,60,0,1,655,394,623,615,448,139,48,126,7,2,155,2316,2471,7,6,7,1,0.142857143
-115,269,0,2,0,0,60,0,1,35,1482,241,847,316,48,19,4,51,73,123,2878,3001,12,5,7,1,0.083333333
-31,269,1,2,1,0,60,0,1,39,469,302,600,136,115,17,0,7,1,167,1520,1687,9,4,4,1,0.555555556
-99,241,0,3,0,0,60,0,0,24,38,37,615,19,14,3,16,7,1,42,152,152,3,3,7,1,0
-36,261,1,2,0,0,30,0,0,32,17,17,1,2,7,14,128,7,2,24,44,44,3,3,6,1,0.666666667
-38,261,0,2,0,0,30,0,1,88,51,129,181,12,16,14,128,7,1,47,431,478,9,3,6,1,0
-151,234,0,2,1,0,120,0,1,2807,83,864,102,183,153,26,0,0,2,66,4152,4218,10,6,4,0,0.6
-17,268,0,1,1,0,60,0,1,293,69,158,106,54,26,8,0,0,2,35,716,716,11,6,5,0,0.454545455
-58,241,0,3,1,0,30,0,1,21,346,172,102,37,46,14,128,7,3,87,727,727,9,3,6,1,0
-24,269,0,3,0,0,120,0,1,118,348,126,198,25,9,17,39,7,53,11,872,883,4,4,7,1,0
-78,261,1,2,0,0,135,1,0,20,101,120,615,162,22,8,95,7,63,90,344,434,1,1,7,1,0
-87,269,0,2,0,1,60,0,1,35,64,51,181,31,12,1,0,7,1,3,309,312,6,1,4,1,0.833333333
-71,234,0,2,0,0,60,0,0,56,12,72,56,41,20,10,0,0,1,13,267,267,8,4,4,0,0.625
-50,261,0,2,0,0,30,0,1,156,221,120,146,11,3,14,128,7,1,51,658,658,8,2,6,1,0
-25,269,1,2,1,0,30,0,1,64,358,171,157,28,105,14,128,7,3,67,819,886,9,3,6,1,0.111111111
-28,240,0,1,0,2,150,0,1,67,225,263,615,149,45,24,10,7,6,103,726,829,14,6,7,1,0.857142857
-58,268,1,2,1,0,60,0,1,975,2227,1155,949,474,42,63,73,29,2,179,5906,6085,12,5,7,1,0.083333333
-92,241,1,2,0,0,60,1,1,129,193,137,121,56,6,24,98,7,53,194,574,768,4,4,7,1,0
-138,234,0,1,1,0,60,0,0,32,1,20,99,8,3,3,0,0,4,13,58,71,11,6,5,0,0.454545455
-130,269,0,3,0,1,60,0,1,322,1334,325,0,159,39,104,0,0,4,33,2265,2298,5,5,0,0,0.6
-86,240,1,1,0,1,60,0,0,16,1,2,289,4,13,7,15,3,3,9,18,27,4,2,2,1,0.25
-43,262,0,2,0,0,120,0,1,200,448,236,94,27,17,4,0,9,8,128,912,1040,5,5,5,0,0.2
-52,234,0,1,0,0,60,0,0,89,1,10,43,18,5,4,0,0,2,9,81,81,7,4,3,0,0.428571429
-30,268,1,2,1,0,60,0,0,147,19,74,47,4,1,14,0,0,2,18,289,289,6,3,3,0,0.5
-241,241,1,1,0,0,60,0,1,50,113,77,515,83,10,1,17,3,4,12,843,855,11,5,6,1,0.272727273
-95,268,0,2,1,0,60,0,1,228,24,6,91,150,65,88,0,0,8,16,636,652,11,6,5,0,0.454545455
-72,269,0,1,0,0,150,1,1,215,1505,391,666,221,38,39,24,22,1,102,3074,3176,12,5,7,1,0
-25,241,1,2,0,0,60,0,0,254,335,164,558,98,20,11,13,9,1,30,1457,1487,11,4,7,1,0.090909091
-103,268,1,1,1,0,60,0,1,30,708,360,0,132,16,60,0,0,8,152,1167,1319,5,5,0,0,0
-77,240,1,1,1,1,60,0,0,486,3286,725,674,491,95,63,101,38,1,338,5696,6034,12,5,7,1,0.083333333
-64,269,1,1,0,0,60,0,1,2,265,162,991,171,56,2,0,7,1,3,1650,1653,8,4,3,1,0.5
-95,262,0,1,1,0,60,0,1,674,1077,387,248,58,52,8,0,14,7,175,2357,2532,4,4,5,0,0
-59,262,0,1,1,0,120,0,1,28,348,252,164,72,55,4,0,3,1,110,814,924,5,5,5,0,0.2
-32,262,0,1,0,0,60,0,1,170,698,474,156,106,88,7,0,4,1,92,1621,1713,5,5,5,0,0.2
-40,241,0,2,1,0,30,0,1,269,594,295,173,66,84,14,128,7,5,1,1485,1486,9,3,6,1,0
-31,269,0,2,0,0,150,0,1,202,124,292,781,141,198,37,0,7,1,456,1324,1780,5,2,4,1,0.8
-64,234,1,1,0,0,60,0,1,264,15,237,80,36,56,50,0,0,1,5,738,738,11,6,5,0,0.454545455
-87,269,1,2,0,0,120,0,1,407,550,441,856,258,26,13,1,1,4,12,2545,2557,12,5,7,1,0.166666667
-130,269,0,2,0,0,60,0,1,270,291,304,0,55,15,9,0,0,1,164,780,944,5,5,0,0,0
-29,268,0,2,0,0,60,0,1,62,8,108,67,54,41,25,0,0,2,25,366,366,8,5,3,0,0.75
-108,269,1,1,0,1,120,1,1,986,321,85,57,16,6,3,671,7,53,319,490,490,4,4,7,1,0.25
-53,268,1,1,0,0,120,0,0,17,84,32,630,26,12,1,4,31,3,1,154,155,1,1,7,1,1
-75,241,1,2,0,0,60,0,0,44,10,41,615,40,8,1,15,7,66,67,95,162,1,1,7,1,0
-42,261,1,1,1,0,30,0,1,4,77,76,75,25,12,14,128,7,1,7,269,269,7,3,4,1,0.285714286
-157,268,1,3,1,2,120,0,0,1259,865,4,915,358,427,45,40,8,10,1,3,4,2,2,7,1,0
-162,262,1,1,0,0,60,0,0,38,176,69,615,32,30,2,7,7,11,4,360,364,6,5,7,1,0
-15,268,0,3,0,0,150,0,1,774,1547,653,315,196,35,107,461,7,53,400,3696,4096,4,4,7,1,0
-108,268,1,2,1,0,120,0,1,960,1895,569,411,259,29,39,124,61,5,224,4197,4421,12,5,7,1,0
-144,262,0,2,0,0,120,0,0,125,85,123,615,33,29,6,135,7,1,45,358,403,4,4,7,1,0
-51,240,1,1,0,0,60,1,1,478,944,307,491,176,32,15,19,7,1,162,2333,2495,12,5,7,1,0.083333333
-166,268,0,2,0,0,60,0,1,121,14,20,67,8,3,1,0,0,2,40,113,113,11,6,5,0,0.545454545
-129,261,1,2,0,1,60,0,0,9,29,25,615,13,2,20,22,7,25,4,97,101,2,2,7,1,0.5
-101,262,0,1,0,0,60,0,1,168,112,164,615,97,60,14,14,7,12,66,558,624,7,6,7,1,0.142857143
-60,262,0,3,0,0,60,0,1,204,755,215,167,59,98,2,0,10,1,114,1401,1515,5,5,5,0,0
