date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-94.0,268,1,1,0,0,60,0,1,2960.0,765.0,1243.0,327.0,162.0,28.0,279.0,1045.0,7.0,53.0,204.0,6628.0,6832.0,4.0,4.0,7.0,1.0,0.0
-109.0,268,0,2,0,0,60,0,1,88.0,20.0,183.0,98.0,27.0,27.0,30.0,0.0,0.0,2.0,71.0,402.0,473.0,11.0,6.0,5.0,0.0,0.45454545454545453
-11.0,241,0,1,0,0,30,1,0,2.0,20.0,45.0,147.0,15.0,25.0,14.0,128.0,7.0,4.0,54.0,53.0,107.0,9.0,3.0,6.0,1.0,0.1111111111111111
-74.0,240,0,3,1,0,60,0,1,208.0,99.0,272.0,615.0,419.0,90.0,62.0,158.0,7.0,1.0,15.0,1317.0,1332.0,14.0,6.0,7.0,1.0,0.5
-39.0,268,0,2,0,1,150,0,1,113.0,22.0,102.0,73.0,27.0,11.0,4.0,0.0,0.0,1.0,70.0,260.0,330.0,10.0,5.0,5.0,0.0,0.6
-11.0,241,0,2,0,0,30,0,0,228.0,56.0,118.0,14.0,18.0,9.0,14.0,128.0,7.0,1.0,164.0,280.0,444.0,3.0,2.0,1.0,1.0,0.0
-72.0,268,1,2,1,0,60,0,1,219.0,984.0,357.0,177.0,19.0,14.0,73.0,428.0,7.0,53.0,36.0,2249.0,2285.0,4.0,4.0,7.0,1.0,0.0
-156.0,268,1,2,0,0,120,0,1,174.0,521.0,209.0,827.0,142.0,22.0,14.0,32.0,8.0,1.0,69.0,1891.0,1960.0,12.0,5.0,7.0,1.0,0.08333333333333333
-23.0,240,0,1,0,0,120,0,1,684.0,1.0,341.0,81.0,43.0,27.0,9.0,0.0,0.0,10.0,32.0,1154.0,1186.0,11.0,6.0,5.0,0.0,0.6363636363636364
-24.0,268,0,2,1,0,60,0,1,479.0,16.0,280.0,67.0,76.0,39.0,24.0,0.0,0.0,2.0,77.0,904.0,981.0,11.0,6.0,5.0,0.0,0.45454545454545453
-166.0,241,1,4,1,0,150,0,1,10.0,83.0,179.0,616.0,201.0,104.0,10.0,0.0,7.0,1.0,1.0,1206.0,1207.0,9.0,4.0,4.0,1.0,0.4444444444444444
-31.0,268,0,2,1,0,60,0,1,690.0,3210.0,738.0,664.0,489.0,78.0,49.0,51.0,24.0,2.0,92.0,5974.0,6066.0,12.0,5.0,7.0,1.0,0.0
-27.0,241,1,3,0,0,30,0,0,52.0,125.0,218.0,1059.0,211.0,33.0,5.0,0.0,7.0,1.0,66.0,1637.0,1703.0,7.0,4.0,3.0,1.0,0.42857142857142855
-32.0,269,1,4,0,0,60,0,1,113.0,141.0,213.0,737.0,62.0,52.0,12.0,0.0,7.0,1.0,3.0,1327.0,1330.0,8.0,4.0,3.0,1.0,0.5
-38.0,268,0,2,0,0,120,0,1,602.0,1910.0,746.0,1240.0,449.0,46.0,44.0,29.0,2.0,21.0,144.0,4955.0,5099.0,12.0,5.0,7.0,1.0,0.08333333333333333
-113.0,262,1,1,1,0,60,0,1,6.0,362.0,155.0,157.0,30.0,65.0,3.0,0.0,3.0,13.0,17.0,779.0,796.0,5.0,5.0,5.0,0.0,0.0
-43.0,240,0,2,1,0,60,0,1,553.0,6.0,201.0,100.0,56.0,59.0,12.0,0.0,0.0,2.0,31.0,950.0,981.0,11.0,6.0,5.0,0.0,0.45454545454545453
-99.0,269,0,2,1,0,60,0,1,1595.0,16.0,487.0,808.0,162.0,34.0,9.0,0.0,7.0,1.0,78.0,3025.0,3103.0,5.0,4.0,4.0,1.0,0.8
-10.0,269,1,3,0,0,60,0,1,35.0,24.0,148.0,348.0,89.0,93.0,11.0,0.0,7.0,1.0,7.0,749.0,756.0,9.0,4.0,4.0,1.0,0.4444444444444444
-149.0,262,1,2,0,0,60,0,0,488.0,62.0,308.0,18.0,18.0,65.0,2.0,0.0,15.0,1.0,481.0,490.0,971.0,1.0,1.0,5.0,0.0,1.0
-18.0,269,1,2,0,0,60,1,1,157.0,720.0,256.0,239.0,17.0,16.0,26.0,110.0,7.0,53.0,85.0,1458.0,1543.0,4.0,4.0,7.0,1.0,0.0
-34.0,241,0,3,0,0,30,0,0,5.0,1.0,7.0,74.0,3.0,2.0,1.0,0.0,7.0,1.0,9.0,87.0,87.0,1.0,4.0,1.0,1.0,1.0
-45.0,268,1,2,0,0,60,0,1,49.0,227.0,90.0,643.0,176.0,74.0,8.0,11.0,29.0,1.0,5.0,1276.0,1281.0,12.0,5.0,7.0,1.0,0.0
-67.0,268,0,2,1,0,60,0,1,328.0,34.0,44.0,92.0,18.0,4.0,4.0,0.0,0.0,3.0,25.0,171.0,196.0,11.0,6.0,5.0,0.0,0.7272727272727273
-41.0,262,0,1,0,0,120,1,1,285.0,1038.0,635.0,312.0,155.0,77.0,5.0,0.0,9.0,13.0,203.0,2342.0,2545.0,5.0,5.0,5.0,0.0,0.0
-104.0,241,1,1,0,1,90,0,0,4.0,7.0,16.0,50.0,11.0,69.0,17.0,5.0,3.0,1.0,22.0,71.0,93.0,1.0,1.0,2.0,1.0,0.0
-29.0,268,1,1,1,0,30,0,0,672.0,535.0,245.0,79.0,57.0,5.0,49.0,181.0,7.0,53.0,6.0,1833.0,1833.0,4.0,4.0,7.0,1.0,0.75
-39.0,241,1,3,1,1,60,0,1,35.0,92.0,58.0,615.0,47.0,12.0,32.0,7.0,7.0,8.0,16.0,235.0,251.0,7.0,6.0,7.0,1.0,0.0
-92.0,241,1,1,1,1,60,0,0,61.0,87.0,64.0,121.0,13.0,20.0,14.0,128.0,7.0,8.0,93.0,273.0,366.0,8.0,3.0,5.0,1.0,0.25
-24.0,234,0,2,0,0,60,0,0,30.0,6.0,12.0,86.0,4.0,6.0,2.0,0.0,0.0,1.0,51.0,110.0,110.0,11.0,6.0,5.0,0.0,0.5454545454545454
-101.0,268,0,1,0,0,90,0,0,19.0,1.0,25.0,17.0,21.0,8.0,17.0,0.0,0.0,1.0,16.0,91.0,91.0,4.0,3.0,1.0,0.0,0.5
-22.0,269,1,2,0,0,90,0,1,404.0,1180.0,437.0,191.0,37.0,18.0,67.0,357.0,7.0,53.0,45.0,2649.0,2694.0,4.0,4.0,7.0,1.0,0.0
-135.0,261,1,2,0,0,60,0,0,126.0,45.0,111.0,615.0,175.0,25.0,15.0,76.0,7.0,4.0,103.0,482.0,585.0,7.0,6.0,7.0,1.0,0.42857142857142855
-53.0,240,1,2,0,0,60,0,1,384.0,548.0,692.0,615.0,284.0,108.0,124.0,96.0,7.0,1.0,97.0,2187.0,2284.0,14.0,6.0,7.0,1.0,0.5
-123.0,240,1,1,0,1,180,0,1,312.0,3334.0,634.0,1028.0,612.0,58.0,42.0,62.0,15.0,1.0,11.0,6127.0,6127.0,12.0,5.0,7.0,1.0,0.16666666666666666
-28.0,268,0,3,0,0,90,1,1,185.0,436.0,192.0,572.0,115.0,18.0,10.0,1.0,5.0,28.0,47.0,1485.0,1532.0,12.0,5.0,7.0,1.0,0.0
-35.0,269,1,2,0,0,30,0,0,1.0,13.0,12.0,1.0,3.0,5.0,14.0,128.0,7.0,26.0,2.0,33.0,35.0,2.0,2.0,6.0,1.0,0.0
-72.0,268,0,2,1,0,60,0,1,345.0,33.0,408.0,72.0,85.0,49.0,107.0,0.0,0.0,4.0,63.0,1041.0,1104.0,11.0,6.0,5.0,0.0,0.5454545454545454
-66.0,261,0,2,1,0,30,0,1,8.0,119.0,54.0,110.0,7.0,11.0,14.0,128.0,7.0,1.0,7.0,309.0,309.0,8.0,3.0,5.0,1.0,0.25
-9.0,269,1,2,1,0,60,0,1,264.0,858.0,297.0,78.0,25.0,26.0,43.0,294.0,7.0,53.0,66.0,1822.0,1888.0,4.0,4.0,7.0,1.0,0.0
-66.0,268,1,1,0,0,60,0,1,158.0,1240.0,312.0,697.0,225.0,39.0,14.0,6.0,10.0,4.0,69.0,2716.0,2716.0,11.0,4.0,7.0,1.0,0.18181818181818182
-29.0,241,1,2,1,0,120,0,1,517.0,2542.0,752.0,618.0,524.0,55.0,91.0,88.0,36.0,103.0,131.0,5254.0,5385.0,12.0,5.0,7.0,1.0,0.0
-155.0,241,0,1,0,1,90,0,0,6.0,57.0,64.0,615.0,60.0,28.0,1.0,45.0,7.0,66.0,13.0,261.0,261.0,5.0,4.0,7.0,1.0,0.2
-58.0,262,1,3,0,0,60,0,1,221.0,76.0,193.0,615.0,179.0,44.0,32.0,7.0,7.0,6.0,69.0,747.0,816.0,7.0,6.0,7.0,1.0,0.0
-24.0,234,0,3,1,0,60,0,1,203.0,73.0,169.0,73.0,26.0,21.0,19.0,0.0,0.0,2.0,20.0,564.0,584.0,11.0,6.0,5.0,0.0,0.45454545454545453
-78.0,261,0,1,0,0,30,0,0,132.0,1.0,3.0,84.0,7.0,8.0,14.0,128.0,7.0,2.0,4.0,45.0,4.0,1.0,1.0,6.0,1.0,0.0
-36.0,241,1,1,0,1,120,0,0,103.0,96.0,174.0,615.0,285.0,63.0,15.0,23.0,7.0,5.0,378.0,389.0,767.0,1.0,1.0,7.0,1.0,1.0
-14.0,269,0,2,0,0,60,0,1,200.0,402.0,291.0,754.0,239.0,45.0,2.0,1.0,4.0,6.0,25.0,1928.0,1953.0,11.0,5.0,6.0,1.0,0.36363636363636365
-60.0,268,0,2,1,0,120,0,0,170.0,3.0,5.0,74.0,9.0,4.0,4.0,0.0,0.0,1.0,13.0,12.0,25.0,1.0,1.0,5.0,0.0,0.0
-25.0,241,0,1,1,0,30,0,1,89.0,354.0,228.0,93.0,60.0,101.0,14.0,128.0,7.0,1.0,6.0,920.0,926.0,8.0,3.0,5.0,1.0,0.0
-30.0,240,0,3,1,0,60,0,1,566.0,125.0,842.0,615.0,672.0,220.0,149.0,167.0,7.0,47.0,181.0,2709.0,2890.0,14.0,6.0,7.0,1.0,0.6428571428571429
-17.0,241,1,3,0,0,60,0,1,353.0,3155.0,664.0,1359.0,636.0,1825.0,100.0,41.0,16.0,22.0,2135.0,6056.0,8191.0,12.0,5.0,7.0,1.0,0.0
-59.0,240,0,2,0,3,240,0,0,3.0,50.0,77.0,615.0,107.0,23.0,7.0,6.0,7.0,1.0,39.0,248.0,287.0,9.0,3.0,6.0,1.0,0.6666666666666666
-32.0,268,0,1,1,0,60,0,0,65.0,10.0,12.0,71.0,7.0,3.0,5.0,0.0,0.0,1.0,12.0,102.0,102.0,3.0,3.0,5.0,0.0,0.3333333333333333
-52.0,268,1,2,0,0,60,0,1,193.0,806.0,321.0,911.0,164.0,23.0,21.0,8.0,11.0,6.0,146.0,2319.0,2465.0,12.0,5.0,7.0,1.0,0.0
-15.0,241,1,2,0,0,90,0,0,83.0,3.0,34.0,615.0,7.0,3.0,2.0,1.0,7.0,1.0,60.0,73.0,133.0,2.0,2.0,7.0,1.0,0.0
-31.0,234,0,2,1,0,60,0,1,98.0,59.0,37.0,102.0,150.0,53.0,23.0,0.0,0.0,3.0,50.0,472.0,522.0,11.0,6.0,5.0,0.0,0.5454545454545454
-303.0,241,1,2,0,0,60,1,1,66.0,5.0,122.0,414.0,64.0,42.0,10.0,0.0,7.0,1.0,153.0,578.0,731.0,5.0,1.0,4.0,1.0,0.8
-36.0,268,1,2,0,0,270,0,1,14.0,1079.0,228.0,507.0,237.0,29.0,12.0,27.0,20.0,3.0,11.0,2099.0,2110.0,12.0,5.0,7.0,1.0,0.08333333333333333
-173.0,261,1,3,0,0,60,0,1,305.0,311.0,285.0,615.0,104.0,41.0,2.0,42.0,7.0,53.0,150.0,959.0,1109.0,6.0,5.0,7.0,1.0,0.0
-57.0,261,0,1,1,0,30,0,1,42.0,117.0,83.0,69.0,27.0,7.0,14.0,128.0,7.0,2.0,2.0,347.0,347.0,7.0,3.0,4.0,1.0,0.0
-163.0,241,1,2,0,1,60,0,1,35.0,120.0,54.0,615.0,27.0,12.0,7.0,2.0,7.0,266.0,3.0,264.0,267.0,7.0,6.0,7.0,1.0,0.0
-95.0,241,1,2,1,0,60,0,1,23.0,482.0,360.0,1477.0,247.0,109.0,21.0,0.0,7.0,1.0,313.0,2412.0,2725.0,9.0,4.0,4.0,1.0,0.4444444444444444
-91.0,268,0,2,0,0,60,0,1,241.0,1.0,116.0,110.0,18.0,12.0,20.0,0.0,0.0,1.0,30.0,488.0,518.0,9.0,4.0,5.0,0.0,0.6666666666666666
-115.0,269,1,2,1,0,60,0,1,34.0,73.0,36.0,0.0,7.0,7.0,6.0,0.0,0.0,1.0,89.0,68.0,157.0,5.0,5.0,0.0,0.0,0.0
-29.0,261,0,1,0,0,90,0,1,1614.0,154.0,1313.0,615.0,595.0,118.0,100.0,469.0,7.0,1.0,319.0,4163.0,4482.0,7.0,6.0,7.0,1.0,0.0
-23.0,241,1,2,0,0,120,0,1,156.0,2074.0,314.0,1383.0,346.0,24.0,30.0,4.0,9.0,4.0,3.0,4345.0,4345.0,12.0,5.0,7.0,1.0,0.3333333333333333
-35.0,262,0,1,0,0,60,1,0,14.0,281.0,147.0,51.0,21.0,53.0,1.0,0.0,2.0,14.0,29.0,489.0,518.0,3.0,3.0,5.0,0.0,0.0
-90.0,240,0,1,0,0,60,0,0,559.0,2.0,66.0,54.0,37.0,17.0,3.0,0.0,0.0,1.0,8.0,738.0,738.0,7.0,3.0,4.0,0.0,0.7142857142857143
-113.0,269,1,2,0,0,90,0,1,61.0,8.0,153.0,306.0,96.0,24.0,3.0,0.0,7.0,1.0,13.0,640.0,653.0,9.0,4.0,4.0,1.0,0.5555555555555556
-100.0,234,0,2,0,0,60,0,1,317.0,28.0,106.0,108.0,29.0,18.0,7.0,0.0,0.0,2.0,42.0,571.0,613.0,11.0,6.0,5.0,0.0,0.45454545454545453
-38.0,268,0,1,1,0,60,0,0,67.0,5.0,258.0,190.0,100.0,86.0,49.0,0.0,0.0,3.0,57.0,699.0,756.0,11.0,6.0,5.0,0.0,0.5454545454545454
-134.0,262,0,2,0,0,60,0,1,38.0,70.0,50.0,82.0,8.0,10.0,3.0,0.0,15.0,1.0,481.0,265.0,265.0,5.0,5.0,5.0,0.0,0.2
-35.0,262,1,1,0,0,60,0,0,89.0,29.0,92.0,615.0,118.0,44.0,5.0,14.0,7.0,14.0,4.0,401.0,405.0,7.0,6.0,7.0,1.0,0.0
-74.0,268,1,1,1,1,60,0,1,392.0,29.0,281.0,68.0,37.0,17.0,27.0,0.0,0.0,5.0,51.0,805.0,856.0,11.0,6.0,5.0,0.0,0.45454545454545453
-59.0,262,0,2,1,0,60,0,1,199.0,1363.0,285.0,146.0,50.0,79.0,3.0,0.0,12.0,9.0,81.0,2080.0,2161.0,5.0,5.0,5.0,0.0,0.0
-18.0,268,1,4,1,0,60,0,1,5.0,24.0,201.0,89.0,42.0,16.0,26.0,0.0,0.0,1.0,14.0,389.0,403.0,11.0,6.0,5.0,0.0,0.45454545454545453
-64.0,268,1,2,0,0,60,0,1,53.0,154.0,120.0,0.0,84.0,24.0,31.0,0.0,0.0,1.0,6.0,460.0,466.0,5.0,5.0,0.0,0.0,0.2
-65.0,240,0,2,0,0,60,0,1,645.0,1.0,260.0,76.0,45.0,33.0,7.0,0.0,0.0,2.0,56.0,1011.0,1067.0,10.0,5.0,5.0,0.0,0.5
-70.0,261,1,1,0,0,120,0,1,318.0,150.0,639.0,615.0,338.0,96.0,55.0,68.0,7.0,79.0,95.0,1699.0,1794.0,7.0,6.0,7.0,1.0,0.14285714285714285
-64.0,262,0,1,0,0,60,1,0,72.0,297.0,199.0,615.0,56.0,33.0,9.0,1.0,7.0,222.0,25.0,872.0,897.0,7.0,6.0,7.0,1.0,0.0
-78.0,269,0,3,0,0,60,0,1,2401.0,2091.0,1453.0,0.0,243.0,36.0,154.0,0.0,0.0,1.0,291.0,6105.0,6396.0,5.0,5.0,0.0,0.0,0.0
-99.0,261,0,2,0,0,30,0,1,163.0,139.0,137.0,117.0,12.0,13.0,14.0,128.0,7.0,3.0,18.0,566.0,584.0,7.0,3.0,4.0,1.0,0.0
-109.0,241,1,2,1,0,30,0,1,38.0,338.0,302.0,553.0,120.0,45.0,7.0,0.0,7.0,1.0,36.0,1384.0,1420.0,4.0,1.0,3.0,1.0,0.75
-60.0,269,1,1,0,0,90,0,0,183.0,128.0,103.0,270.0,126.0,26.0,5.0,1.0,17.0,2.0,37.0,811.0,848.0,3.0,2.0,1.0,1.0,0.0
-23.0,269,0,1,0,0,60,0,1,1735.0,149.0,504.0,2635.0,126.0,57.0,10.0,0.0,7.0,1.0,83.0,5135.0,5218.0,9.0,4.0,4.0,1.0,0.4444444444444444
-129.0,234,0,2,0,0,60,0,0,51.0,31.0,147.0,77.0,83.0,67.0,54.0,0.0,0.0,2.0,63.0,447.0,510.0,10.0,5.0,5.0,0.0,0.7
-53.0,261,0,1,0,0,30,0,1,54.0,232.0,100.0,106.0,25.0,25.0,14.0,128.0,7.0,2.0,44.0,498.0,542.0,9.0,3.0,6.0,1.0,0.2222222222222222
-15.0,262,0,4,1,3,60,0,1,7847.0,520.0,4391.0,615.0,339.0,134.0,332.0,1.0,7.0,15.0,1238.0,12483.0,13721.0,7.0,6.0,7.0,1.0,0.2857142857142857
-181.0,241,1,2,0,0,90,1,1,3.0,361.0,125.0,623.0,124.0,102.0,11.0,0.0,7.0,1.0,1.0,1349.0,1349.0,9.0,4.0,4.0,1.0,0.5555555555555556
-23.0,240,1,1,1,0,60,0,0,281.0,616.0,238.0,7.0,264.0,27.0,23.0,20.0,16.0,1.0,455.0,1046.0,1501.0,2.0,2.0,7.0,1.0,0.0
-55.0,240,0,2,0,1,120,0,1,325.0,283.0,401.0,615.0,262.0,81.0,77.0,63.0,7.0,29.0,37.0,1511.0,1548.0,14.0,6.0,7.0,1.0,0.5
-22.0,241,1,4,1,0,60,0,1,302.0,135.0,413.0,615.0,366.0,121.0,32.0,182.0,7.0,10.0,280.0,1329.0,1609.0,7.0,6.0,7.0,1.0,0.0
-29.0,241,1,2,1,0,60,0,0,166.0,380.0,161.0,194.0,11.0,29.0,5.0,29.0,7.0,53.0,63.0,919.0,982.0,3.0,3.0,7.0,1.0,0.3333333333333333
-152.0,240,1,1,0,0,120,0,0,122.0,124.0,148.0,615.0,125.0,56.0,6.0,85.0,7.0,2.0,18.0,573.0,591.0,6.0,3.0,3.0,1.0,0.5
-60.0,269,0,2,0,1,60,0,0,47.0,151.0,84.0,1314.0,122.0,20.0,26.0,18.0,35.0,2.0,3.0,1744.0,1747.0,11.0,4.0,7.0,1.0,0.2727272727272727
-93.0,269,0,3,0,0,60,0,1,1576.0,766.0,507.0,0.0,118.0,13.0,3.0,0.0,0.0,1.0,256.0,2727.0,2983.0,5.0,5.0,0.0,0.0,0.0
-59.0,269,1,2,1,0,60,0,1,51.0,373.0,166.0,751.0,104.0,37.0,9.0,0.0,7.0,1.0,6.0,1489.0,1495.0,9.0,4.0,4.0,1.0,0.4444444444444444
-30.0,262,0,2,0,0,60,1,1,7.0,497.0,26.0,282.0,34.0,48.0,5.0,0.0,3.0,1.0,57.0,914.0,914.0,5.0,5.0,5.0,0.0,0.0
-64.0,262,1,2,1,0,60,0,1,299.0,38.0,269.0,615.0,305.0,74.0,33.0,14.0,7.0,9.0,54.0,1055.0,1109.0,7.0,6.0,7.0,1.0,0.0
-72.0,269,1,1,1,0,60,0,0,999.0,1105.0,628.0,206.0,162.0,28.0,37.0,86.0,19.0,1.0,149.0,3139.0,3288.0,6.0,4.0,2.0,1.0,0.16666666666666666
-88.0,261,0,1,0,0,30,0,1,246.0,106.0,81.0,94.0,11.0,12.0,14.0,128.0,7.0,1.0,165.0,386.0,551.0,9.0,3.0,6.0,1.0,0.4444444444444444
-78.0,241,1,2,0,0,60,0,1,215.0,11.0,222.0,228.0,112.0,111.0,21.0,0.0,7.0,1.0,53.0,873.0,926.0,9.0,4.0,4.0,1.0,0.5555555555555556
-101.0,268,0,2,0,0,120,1,1,331.0,18.0,218.0,73.0,49.0,34.0,10.0,0.0,0.0,1.0,72.0,661.0,733.0,11.0,6.0,5.0,0.0,0.5454545454545454
-93.0,241,1,2,0,0,120,0,0,2.0,3.0,7.0,682.0,3.0,24.0,33.0,25.0,21.0,3.0,1.0,16.0,17.0,12.0,5.0,7.0,1.0,0.0
-22.0,262,0,1,0,0,60,0,1,369.0,505.0,220.0,252.0,30.0,53.0,2.0,0.0,13.0,3.0,113.0,1344.0,1457.0,5.0,5.0,5.0,0.0,0.0
-116.0,234,0,2,0,0,120,0,0,1706.0,54.0,1258.0,100.0,172.0,120.0,192.0,0.0,0.0,2.0,286.0,3318.0,3604.0,11.0,6.0,5.0,0.0,0.6363636363636364
-135.0,262,1,3,0,0,90,0,1,63.0,145.0,213.0,615.0,94.0,80.0,22.0,1.0,7.0,8.0,124.0,653.0,653.0,7.0,6.0,7.0,1.0,0.0
-60.0,234,0,2,0,0,60,1,0,19.0,15.0,57.0,43.0,22.0,22.0,8.0,0.0,0.0,1.0,20.0,167.0,187.0,8.0,5.0,3.0,0.0,0.75
-247.0,241,0,1,0,0,60,0,1,1.0,643.0,215.0,136.0,4.0,12.0,24.0,64.0,7.0,53.0,28.0,1071.0,1099.0,4.0,4.0,7.0,1.0,0.25
-45.0,261,1,1,0,0,45,1,0,59.0,6.0,41.0,146.0,9.0,15.0,14.0,128.0,7.0,5.0,26.0,104.0,130.0,9.0,3.0,6.0,1.0,0.0
-108.0,268,1,1,0,0,60,0,1,663.0,1404.0,639.0,137.0,40.0,8.0,94.0,769.0,7.0,53.0,250.0,3533.0,3783.0,4.0,4.0,7.0,1.0,0.25
-151.0,262,0,2,0,0,60,0,1,436.0,1079.0,466.0,203.0,83.0,66.0,3.0,0.0,14.0,3.0,148.0,2224.0,2372.0,5.0,5.0,5.0,0.0,0.2
-46.0,234,0,2,0,0,120,1,0,2.0,2.0,30.0,63.0,16.0,7.0,3.0,0.0,0.0,1.0,114.0,121.0,121.0,6.0,2.0,4.0,0.0,0.8333333333333334
-15.0,241,0,1,1,0,30,0,1,45.0,439.0,152.0,137.0,18.0,60.0,14.0,128.0,7.0,1.0,12.0,839.0,851.0,9.0,3.0,6.0,1.0,0.0
-124.0,234,0,2,1,2,60,0,0,267.0,7.0,8.0,74.0,28.0,20.0,1.0,0.0,0.0,1.0,9.0,574.0,9.0,11.0,6.0,5.0,0.0,0.8181818181818182
-67.0,268,0,1,0,0,60,0,1,157.0,52.0,67.0,19.0,19.0,5.0,12.0,0.0,0.0,10.0,54.0,332.0,332.0,6.0,5.0,1.0,0.0,0.6666666666666666
-7.0,269,1,1,1,4,60,0,1,85.0,355.0,365.0,1235.0,267.0,19.0,9.0,3.0,5.0,13.0,1.0,2343.0,2344.0,12.0,5.0,7.0,1.0,0.25
-59.0,268,1,1,0,0,60,0,1,637.0,893.0,346.0,137.0,29.0,21.0,58.0,556.0,7.0,53.0,80.0,2604.0,2684.0,4.0,4.0,7.0,1.0,0.0
-25.0,240,0,1,0,1,120,0,0,239.0,1.0,46.0,73.0,10.0,4.0,1.0,0.0,0.0,3.0,46.0,373.0,373.0,11.0,6.0,5.0,0.0,0.6363636363636364
-43.0,234,0,2,0,0,120,0,0,58.0,24.0,78.0,74.0,17.0,1.0,2.0,0.0,0.0,1.0,40.0,254.0,254.0,11.0,6.0,5.0,0.0,0.5454545454545454
-80.0,240,1,2,1,0,60,0,1,409.0,2.0,260.0,85.0,109.0,80.0,28.0,0.0,0.0,1.0,18.0,971.0,971.0,10.0,6.0,4.0,0.0,0.5
-92.0,241,1,1,1,0,60,0,0,129.0,85.0,56.0,124.0,6.0,1.0,24.0,98.0,7.0,53.0,48.0,225.0,273.0,1.0,1.0,7.0,1.0,0.0
-29.0,234,0,2,0,0,120,0,1,111.0,43.0,127.0,56.0,60.0,6.0,32.0,0.0,0.0,6.0,2.0,434.0,436.0,9.0,5.0,4.0,0.0,0.4444444444444444
-60.0,269,1,2,0,0,60,0,0,1.0,226.0,26.0,101.0,7.0,9.0,11.0,0.0,7.0,1.0,28.0,144.0,144.0,1.0,4.0,1.0,1.0,1.0
-31.0,234,0,1,0,1,120,0,0,105.0,41.0,42.0,40.0,4.0,2.0,3.0,0.0,0.0,1.0,103.0,196.0,196.0,5.0,3.0,2.0,0.0,0.6
-113.0,268,1,1,0,0,90,0,1,710.0,2357.0,804.0,581.0,388.0,121.0,48.0,20.0,38.0,14.0,188.0,4927.0,5115.0,12.0,5.0,7.0,1.0,0.08333333333333333
-102.0,240,0,2,0,0,60,0,1,173.0,2.0,136.0,106.0,24.0,27.0,5.0,0.0,0.0,1.0,1.0,470.0,471.0,11.0,6.0,5.0,0.0,0.45454545454545453
-23.0,240,0,1,0,1,120,0,0,26.0,1.0,10.0,70.0,8.0,6.0,2.0,0.0,0.0,1.0,10.0,43.0,53.0,11.0,6.0,5.0,0.0,0.45454545454545453
-29.0,269,1,3,0,0,90,0,1,127.0,899.0,300.0,83.0,17.0,15.0,17.0,42.0,7.0,53.0,73.0,1442.0,1515.0,4.0,4.0,7.0,1.0,0.5
-192.0,261,0,1,0,0,60,0,0,760.0,336.0,570.0,615.0,273.0,60.0,38.0,153.0,7.0,1.0,223.0,1992.0,2215.0,6.0,5.0,7.0,1.0,0.0
-58.0,261,1,2,0,0,60,0,1,225.0,42.0,232.0,615.0,190.0,49.0,20.0,71.0,7.0,25.0,40.0,819.0,859.0,7.0,6.0,7.0,1.0,0.2857142857142857
-44.0,269,1,2,0,0,90,0,1,92.0,355.0,118.0,5.0,7.0,1.0,2.0,102.0,7.0,53.0,22.0,661.0,683.0,4.0,4.0,7.0,1.0,0.0
-116.0,261,0,1,1,0,60,0,0,227.0,271.0,361.0,615.0,194.0,55.0,19.0,132.0,7.0,42.0,170.0,1118.0,1288.0,7.0,6.0,7.0,1.0,0.0
-75.0,261,0,2,0,0,70,0,0,104.0,47.0,96.0,615.0,39.0,14.0,13.0,86.0,7.0,102.0,35.0,371.0,406.0,5.0,5.0,7.0,1.0,0.0
-27.0,240,1,3,1,0,60,0,1,207.0,63.0,320.0,615.0,218.0,109.0,96.0,159.0,7.0,94.0,14.0,1206.0,1220.0,14.0,6.0,7.0,1.0,0.5
-46.0,269,1,2,0,0,60,0,1,408.0,46.0,296.0,3922.0,209.0,60.0,15.0,0.0,7.0,1.0,75.0,4881.0,4956.0,9.0,4.0,4.0,1.0,0.4444444444444444
-29.0,240,0,1,0,0,60,0,0,1012.0,3.0,106.0,18.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,1149.0,1149.0,3.0,2.0,1.0,0.0,0.3333333333333333
-58.0,261,0,1,0,0,90,1,1,6.0,113.0,59.0,76.0,12.0,60.0,14.0,128.0,7.0,4.0,8.0,318.0,326.0,9.0,3.0,6.0,1.0,0.2222222222222222
-32.0,268,1,2,1,0,60,0,1,22.0,291.0,86.0,0.0,44.0,11.0,5.0,0.0,0.0,1.0,65.0,394.0,459.0,5.0,5.0,0.0,0.0,0.0
-23.0,240,1,1,1,0,60,0,0,14.0,92.0,89.0,615.0,120.0,23.0,15.0,1.0,7.0,50.0,73.0,371.0,371.0,4.0,2.0,2.0,1.0,0.75
-36.0,268,1,2,0,0,90,0,0,19.0,38.0,42.0,1.0,34.0,6.0,6.0,15.0,6.0,17.0,34.0,150.0,150.0,2.0,2.0,7.0,1.0,0.0
-27.0,268,1,2,0,0,60,0,1,145.0,44.0,169.0,104.0,47.0,21.0,56.0,0.0,0.0,1.0,6.0,584.0,590.0,11.0,6.0,5.0,0.0,0.45454545454545453
